"ANO","NIVEL","CODMUNRES","POPRE_T","POPRC_T","POPRC_M","POPRC_F","POPRC_15","POPRC_15_49","POPRC_50","POPRC_F_15","POPRC_F_15_49","POPRC_F_50","IDHM_A","IDHM_CA","IDHM_CA_M","IDHM_CA_F","TN","TNRC","TNRCR","TGI_15","TGI_15_19","TGI_20_24","TGI_25_29","TGI_30_34","TGI_35_39","TGI_40_44","TGI_45_49","TGI_50","TGIF","IM_P25","IM_P50","IM_P75","IM_MD","IM_DP","EM_S","EM_FI","EM_FII","EM_M","EM_SI","EM_SC","TGRC_B","TGRC_PT","TGRC_A","TGRC_PD","TGRC_I","TGSC","TGCC","TGPRI","TGNPRI","TGU","TGG","TGD_22","TGD_22_27","TGD_28_31","TGD_32_36","TGD_37_41","TGD_42","TGD_PRT","TGD_AT","TGD_PST","DG_P25","DG_P50","DG_P75","DG_MD","DG_DP","TKC_NR","TKC_ID","TKC_IT","TKC_AD","TKC_MAD","TGPRG_S","TGPRG_N","TRAP_C","TRAP_P","TRAP_T","TGROB_1","TGROB_2","TGROB_3","TGROB_4","TGROB_5","TGROB_6","TGROB_7","TGROB_8","TGROB_9","TGROB_10","TNLOC_H","TNLOC_ES","TNLOC_D","TNLOC_O","TNLOC_AI","TRS_M","TRS_F","TRRC_B","TRRC_PT","TRRC_A","TRRC_PD","TRRC_I","TRP_BP","TRP_N","TRP_M","PESO_P25","PESO_P50","PESO_P75","PESO_MD","PESO_DP","TRPIG_P","TRPIG_A","TRPIG_G","TRAC","TRSAC","TO_M","TO","TO_NN","TO_N","TO_F","TO_F_IF","TO_FT","TO_NT","TO_MT","TO_MT_DG","TO_MT_PT","TO_MT_AB","TO_MT_42","TO_MT_43","TO_MT_P","TO_MT_P_I","TO_MT_P_ES","TO_MT_P_EFI","TO_MT_P_EFII","TO_MT_P_EM","TO_MT_P_ESI","TO_MT_P_ESC","POPR_RA","POPR_RE","TFG","RMM","TMM","TMN","TMG"
2015,"MUNICIPIO",5102793,10364,10990,5817,5173,2841,5750,2399,1381,2735,1057,NA,"0,665",NA,NA,122,0,118,0,0,0,0,122,0,0,0,0,122,20,25,29,25.3,6.46,1,6,34,65,3,11,24,6,0,91,0,24,98,74,48,116,6,0,0,0,7,111,1,7,111,1,38,39,40,38.74,1.34,0,12,2,12,92,0,122,116,5,0,35,8,18,7,37,0,2,6,0,5,122,0,0,0,0,64,58,24,6,0,91,0,0,122,0,2987.5,3250,3566.25,3246.97,406.56,4,101,8,1,121,0,54,10,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5777,NA,44.61,0,0,8.2,5.21
2015,"MUNICIPIO",5102850,8405,8231,4345,3886,2210,4517,1504,1078,2161,647,NA,"0,665",NA,NA,93,0,93,0,0,0,0,93,0,0,0,0,93,19,23,28,24.33,6.28,0,6,24,54,3,6,30,4,0,58,1,53,40,49,44,91,2,0,0,1,7,80,5,8,80,5,38,38,39,38.38,1.89,2,13,5,16,57,0,93,91,2,0,20,22,9,9,21,0,2,2,0,8,93,0,0,0,0,41,52,30,4,0,58,1,0,93,0,2950,3250,3470,3210.16,434.7,3,81,6,1,92,0,28,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8379,NA,43.04,0,0,0,3.33
2015,"MUNICIPIO",5103007,18699,17821,9294,8527,4672,9437,3712,2266,4586,1675,NA,"0,688",NA,NA,261,0,258,0,0,0,0,261,0,0,0,0,261,20,25,30,25.18,6.41,0,12,60,154,16,19,30,13,1,215,1,80,181,171,90,250,11,0,1,1,23,233,1,25,233,1,38,39,40,38.61,1.91,2,58,17,19,160,0,261,255,5,1,34,38,52,36,66,1,4,11,1,16,256,0,3,2,0,135,125,30,13,1,215,1,0,261,0,2900,3230,3570,3194.75,587.35,21,196,30,2,259,0,92,7,85,0,0,0,3,1,0,1,0,0,0,1,1,0,1,0,0,0,0,NA,NA,56.91,383.14,21.81,11.49,4.92
2015,"MUNICIPIO",5103056,11546,11028,5728,5300,3102,6232,1694,1537,2972,791,NA,"0,699",NA,NA,142,0,142,0,0,0,0,142,0,0,0,0,142,21,27,32,26.77,7.15,0,13,39,65,6,19,55,7,0,80,0,18,124,97,45,141,1,0,0,0,17,123,2,17,123,2,38,39,40,38.42,1.88,0,26,6,8,99,0,142,140,2,0,21,19,31,12,40,0,2,1,0,16,142,0,0,0,0,67,75,55,7,0,80,0,0,142,0,2860,3220,3515,3199.71,522.59,9,119,13,0,141,0,40,6,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8903,7.077,47.78,0,0,0,3.46
2015,"MUNICIPIO",5103106,5530,5490,2897,2593,1439,3077,974,707,1464,422,NA,"0,66",NA,NA,78,0,63,0,0,0,0,78,0,0,0,0,78,19,22,26,22.78,4.98,1,5,19,43,2,8,24,4,0,42,1,14,57,53,25,77,1,0,0,0,7,66,2,7,66,2,38,38,39,38.45,1.5,0,18,0,4,52,0,78,60,8,9,8,9,12,1,23,4,4,1,9,4,77,0,0,1,0,40,38,24,4,0,42,1,0,78,0,2930,3180,3567.5,3249.68,481.82,4,59,10,0,77,0,25,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968,NA,53.28,0,0,0,4.52
2015,"MUNICIPIO",5103205,31895,30766,15552,15214,7184,17652,5930,3554,8830,2830,NA,"0,713",NA,NA,543,0,535,0,0,0,0,543,0,0,0,0,543,20,24,29,25.07,6.32,3,16,124,298,40,62,180,15,2,338,7,229,311,322,221,541,2,0,2,1,62,463,10,65,463,10,37,38,39,38.21,1.84,1,68,35,43,391,0,543,423,120,0,71,75,42,40,131,53,67,2,0,57,542,0,1,0,0,278,265,180,15,2,338,7,0,543,0,2850,3150,3430,3135.27,504.99,44,435,55,1,542,0,176,9,167,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25932,12.115,61.49,0,0,3.68,5.52
2015,"MUNICIPIO",5103254,33575,26381,14084,12297,8149,14943,3289,4091,6941,1265,NA,"0,611",NA,NA,404,0,383,0,0,0,0,404,0,0,0,0,404,20,24,29,24.44,5.82,0,39,143,192,7,15,94,11,8,288,0,62,339,242,162,398,6,0,2,1,29,342,15,32,342,15,38,39,40,38.77,2.04,2,80,40,44,223,0,404,388,10,0,106,30,93,18,91,3,7,6,0,29,399,3,1,1,0,211,193,94,11,8,288,0,0,404,0,3003.75,3295,3600,3279.02,506.04,17,320,43,2,401,0,99,28,71,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10800,NA,58.2,0,0,7.43,2.95
2015,"MUNICIPIO",5103304,19536,18178,9376,8802,5343,10104,2731,2641,4953,1208,NA,"0,689",NA,NA,338,0,287,0,0,0,0,338,0,0,0,0,338,19,23,29,24.32,6.13,9,37,92,127,16,19,87,15,2,154,67,140,184,213,125,333,5,0,4,2,9,315,5,15,315,5,38,38,39,38.39,1.98,0,70,23,28,210,0,338,317,15,1,42,67,66,35,90,6,7,4,1,12,333,0,0,3,2,169,169,87,15,2,154,67,0,338,0,2902.5,3162.5,3470,3165.52,505.54,25,284,21,0,327,0,117,23,94,0,0,0,6,1,1,0,0,0,0,1,1,1,0,0,0,0,0,13522,NA,68.24,295.86,20.19,17.75,5.99
2015,"MUNICIPIO",5103353,28339,25124,13347,11777,7387,13966,3771,3578,6668,1531,NA,"0,668",NA,NA,487,0,463,0,0,0,0,487,0,0,0,0,487,19,23,28,23.89,5.93,1,23,129,284,15,31,111,5,1,340,14,93,340,301,186,479,8,0,1,0,44,415,26,45,415,26,38,39,40,38.96,1.91,0,127,31,50,268,0,487,466,12,1,151,8,158,7,94,4,7,7,1,41,482,1,2,2,0,253,234,112,5,1,340,14,0,487,0,2998.5,3300,3577.5,3253.16,498.69,29,398,46,2,484,0,88,25,63,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15996,NA,73.04,0,0,4.11,3.11
2015,"MUNICIPIO",5103361,3737,3385,1788,1597,911,1958,516,431,936,230,NA,"0,718",NA,NA,56,0,56,0,0,0,0,56,0,0,0,0,56,21.75,25,30.25,25.86,6.77,1,4,11,31,3,6,17,5,2,29,3,11,45,32,24,54,2,0,0,0,4,46,6,4,46,6,38,39,40,38.93,1.85,0,9,2,2,41,0,56,52,3,1,10,7,13,2,15,3,0,2,1,3,56,0,0,0,0,26,30,17,5,2,29,3,0,56,0,2853.75,3162.5,3500,3172.73,491.3,8,40,6,0,56,0,13,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2737,NA,59.83,0,0,0,3.48
2015,"MUNICIPIO",5103379,17716,14983,7977,7006,4664,8354,1965,2325,3911,770,NA,"0,601",NA,NA,167,0,161,0,0,0,0,167,0,0,0,0,167,20,24,29,24.67,6.14,0,16,55,79,2,12,62,8,1,93,3,29,138,92,75,163,4,0,0,3,16,135,8,19,135,8,38,39,40,38.51,2.31,1,34,14,12,103,0,167,162,4,1,41,16,34,12,36,4,0,4,1,14,167,0,0,0,0,85,82,62,8,1,93,3,0,167,0,2957.5,3280,3550,3217.82,521.26,6,135,16,1,165,0,44,17,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,42.7,0,0,0,2.48
2015,"MUNICIPIO",5103403,580489,551098,269204,281894,126425,327845,96828,61688,168142,52064,NA,"0,785",NA,NA,10689,0,10651,0,0,0,0,10689,0,0,0,0,10689,22,26,31,26.65,6.4,11,111,1493,5651,1005,2418,2266,517,45,7830,10,3138,7539,6416,4273,10433,240,7,59,96,1012,9419,87,1174,9419,87,38,39,39,38.26,2.1,26,2097,726,882,6829,0,10689,10291,357,32,1431,2240,1441,1265,2795,109,175,247,32,939,10641,7,37,4,0,5475,5214,2266,517,45,7830,10,0,10689,0,2880,3195,3500,3156.33,560.2,628,8839,951,57,10623,0,3433,534,2899,0,0,0,79,12,5,0,0,5,2,10,9,0,2,3,3,1,1,569657,283.437,63.57,112.26,7.14,7.39,5.91
2015,"MUNICIPIO",5103437,5006,4866,2534,2332,1223,2616,1027,574,1273,485,NA,"0,69",NA,NA,68,0,68,0,0,0,0,68,0,0,0,0,68,20,25,31.25,25.96,7.11,1,3,22,36,1,5,22,2,0,44,0,43,25,43,25,65,3,0,0,0,9,57,2,9,57,2,37,39,39,38.16,1.78,1,11,4,9,43,0,68,68,0,0,15,6,7,9,21,0,0,3,0,7,68,0,0,0,0,37,31,22,2,0,44,0,0,68,0,2872.5,3182.5,3452.5,3131.78,524.36,7,52,6,0,68,0,27,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,53.42,0,0,0,5.39
2015,"MUNICIPIO",5103452,8975,8523,4393,4130,2466,4893,1164,1223,2342,565,NA,"0,683",NA,NA,106,0,102,0,0,0,0,106,0,0,0,0,106,20,26,30.75,25.7,6.31,0,5,29,54,5,10,20,6,0,78,0,13,93,68,38,106,0,0,0,1,19,83,3,20,83,3,37,38,40,38.1,2.26,0,16,8,7,72,0,106,102,1,1,22,9,20,7,24,0,1,0,1,20,106,0,0,0,0,58,48,21,6,0,79,0,0,106,0,2811.25,3157.5,3388.75,3092.95,596.77,10,83,12,1,105,0,42,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,45.26,0,0,0,4.68
2015,"MUNICIPIO",5103502,21064,20341,10512,9829,5369,11644,3328,2613,5649,1567,NA,"0,718",NA,NA,343,0,334,0,0,0,0,343,0,0,0,0,343,21,26,31,26.03,6.42,0,7,67,181,24,56,97,16,2,220,1,107,236,224,119,337,6,0,1,1,46,280,14,48,280,14,38,39,40,38.37,2.23,1,58,3,21,251,0,343,323,13,0,54,48,57,33,83,1,12,6,0,41,341,2,0,0,0,154,188,98,16,2,226,1,0,343,0,2912.5,3245,3542.5,3210.52,532.02,18,274,39,5,338,0,112,31,81,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18937,3.307,60.72,0,0,5.83,5.32
2015,"MUNICIPIO",5103601,8032,8171,4222,3949,1913,4320,1938,934,2068,947,NA,"0,69",NA,NA,86,0,86,0,0,0,0,86,0,0,0,0,86,19.25,25,29,24.79,6.22,0,2,24,53,2,5,8,1,0,77,0,34,52,55,31,84,2,0,0,1,5,76,4,6,76,4,38,39,40,38.91,1.93,0,28,7,9,42,0,86,77,9,0,16,4,23,4,23,6,3,2,0,5,86,0,0,0,0,43,43,8,1,0,77,0,0,86,0,2972.5,3260,3606.25,3247.33,540.47,6,69,9,0,86,0,63,7,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6959,184,41.59,0,0,0,7.84
2015,"MUNICIPIO",5103700,12782,10933,5580,5353,3686,6031,1216,1920,2919,514,NA,"0,692",NA,NA,164,0,159,0,0,0,0,164,0,0,0,0,164,19,24,29.25,24.62,6.39,8,26,61,53,4,12,41,7,2,76,38,27,137,118,46,162,2,1,1,3,18,138,3,23,138,3,38,39,40,38.27,2.81,2,36,6,9,106,0,164,158,4,2,17,21,47,25,27,1,2,2,2,20,158,2,3,1,0,75,89,41,7,2,76,38,0,164,0,3035,3215,3492.5,3223.05,552.9,4,136,20,2,162,0,30,8,22,0,0,0,2,1,1,0,0,0,0,1,1,0,0,1,0,0,0,8400,NA,56.18,609.76,34.26,12.2,2.35
2015,"MUNICIPIO",5103809,3549,3796,1936,1860,901,2071,824,441,1030,389,NA,"0,679",NA,NA,46,0,45,0,0,0,0,46,0,0,0,0,46,21.25,24,28,24.8,5.65,0,1,15,19,3,8,9,1,0,35,0,13,33,31,15,46,0,0,1,0,1,44,0,2,44,0,38,39,39,38.33,2.56,0,5,6,9,26,0,46,45,1,0,7,6,8,2,20,1,0,0,0,2,46,0,0,0,0,22,24,9,1,0,35,0,0,46,0,2807.5,3095,3300,3108.26,514,4,37,5,1,45,0,21,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,44.66,0,0,0,5.92
2015,"MUNICIPIO",5103858,7036,6293,3443,2850,2019,3415,859,988,1506,356,NA,"0,615",NA,NA,162,0,123,0,0,0,0,162,0,0,0,0,162,19.25,25,29.75,24.78,6.38,34,24,31,49,7,13,35,18,0,38,68,47,112,107,55,160,2,0,0,0,20,133,3,20,133,3,38,39,39,38.32,1.67,0,42,25,36,47,0,162,160,2,0,35,10,57,6,28,0,0,2,0,18,125,10,27,0,0,93,69,35,18,0,38,68,0,162,0,2905,3185,3500,3179.17,462.18,10,132,12,0,161,0,27,2,25,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,6508,NA,107.57,617.28,66.4,6.17,3.84
2015,"MUNICIPIO",5103908,5318,5027,2644,2383,1553,2548,926,720,1239,424,NA,"0,652",NA,NA,114,0,83,0,0,0,0,114,0,0,0,0,114,20,24,29,24.65,6.37,6,13,26,43,1,8,12,3,0,17,68,61,49,91,23,114,0,0,0,0,9,87,3,9,87,3,38,39,40,38.84,1.9,2,35,11,10,24,0,114,95,4,0,14,5,33,8,13,1,3,0,0,8,106,1,6,1,0,58,56,14,3,0,21,76,0,114,0,2998.75,3315,3667.5,3364.39,497.13,4,75,18,1,110,0,35,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5021,NA,92.01,0,0,0,6.58
2015,"MUNICIPIO",5103908,5318,5027,2644,2383,1553,2548,926,720,1239,424,NA,"0,67",NA,NA,114,0,83,0,0,0,0,114,0,0,0,0,114,20,24,29,24.65,6.37,6,13,26,43,1,8,12,3,0,17,68,61,49,91,23,114,0,0,0,0,9,87,3,9,87,3,38,39,40,38.84,1.9,2,35,11,10,24,0,114,95,4,0,14,5,33,8,13,1,3,0,0,8,106,1,6,1,0,58,56,14,3,0,21,76,0,114,0,2998.75,3315,3667.5,3364.39,497.13,4,75,18,1,110,0,35,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5021,NA,92.01,0,0,0,6.58
2015,"MUNICIPIO",5103957,3023,3135,1595,1540,733,1669,733,358,819,363,NA,"0,71",NA,NA,24,0,24,0,0,0,0,24,0,0,0,0,24,24.75,27.5,29.5,27.79,5.27,1,1,3,12,1,6,12,0,0,12,0,10,14,18,6,24,0,0,0,0,0,22,2,0,22,2,38,39,39,39.04,1.3,0,3,4,2,15,0,24,24,0,0,6,0,5,1,12,0,0,0,0,0,24,0,0,0,0,11,13,12,0,0,12,0,0,24,0,2772.5,3185,3538.75,3230,524.09,3,18,3,0,24,0,24,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,29.3,0,0,0,7.94
2015,"MUNICIPIO",5104104,33929,32216,16511,15705,7945,19025,5246,3853,9460,2392,NA,"0,703",NA,NA,532,0,505,0,0,0,0,532,0,0,0,0,532,20,25,30,25.51,6.24,11,36,154,234,32,63,200,7,0,293,20,204,325,336,196,514,14,0,1,7,49,441,31,57,441,31,38,38,40,38.43,2.22,0,75,17,15,397,0,532,513,15,1,96,72,122,42,121,4,7,16,1,45,515,0,17,0,0,266,266,200,7,0,293,20,0,532,0,2870,3175,3460,3154.02,543.54,41,411,47,3,525,0,162,35,127,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25253,2.172,56.24,0,0,9.4,4.77
2015,"MUNICIPIO",5104203,14496,13934,7287,6647,3069,7278,3587,1457,3460,1730,NA,"0,705",NA,NA,86,0,85,0,0,0,0,86,0,0,0,0,86,20,24,27,23.93,5.48,1,4,20,44,5,12,19,1,0,64,1,24,62,55,31,83,3,0,2,1,9,66,8,12,66,8,37,38,40,38.16,3.32,1,15,7,5,57,0,86,70,16,0,17,2,24,2,14,5,9,3,0,10,86,0,0,0,0,40,46,19,1,0,64,1,0,86,0,2861.25,3227.5,3513.75,3131.02,618.9,5,69,7,1,85,0,91,9,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14061,NA,24.86,0,0,11.63,6.28
2015,"MUNICIPIO",5104500,2543,2397,1249,1148,654,1296,447,293,630,225,NA,"0,661",NA,NA,35,0,34,0,0,0,0,35,0,0,0,0,35,22.5,28,33,27.97,6.66,0,3,8,17,4,3,4,1,0,30,0,16,19,25,10,35,0,0,0,0,1,31,2,1,31,2,38,39,39,39.03,1.51,0,4,1,1,29,0,35,35,0,0,2,7,3,7,14,0,0,0,0,1,35,0,0,0,0,19,16,4,1,0,30,0,0,35,0,3092.5,3370,3640,3373.14,386.14,0,29,4,0,35,0,15,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2430,NA,55.56,0,0,0,5.9
2015,"MUNICIPIO",5104526,6629,5123,2795,2328,1398,3133,592,619,1454,255,NA,"0,727",NA,NA,94,0,93,0,0,0,0,94,0,0,0,0,94,22,27,31.75,26.81,6.29,0,4,41,34,2,13,36,6,0,51,0,9,85,64,30,94,0,0,0,1,7,86,0,8,86,0,38,39,40,38.79,1.72,0,20,3,3,68,0,94,93,1,0,7,22,15,12,30,0,1,0,0,7,94,0,0,0,0,46,48,36,6,0,51,0,0,94,0,3017.5,3270,3571.25,3276.9,428.24,3,84,7,1,93,0,19,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6629,NA,64.65,0,0,0,2.87
2015,"MUNICIPIO",5104542,6103,5276,2881,2395,1483,2985,808,710,1361,324,NA,"0,71",NA,NA,75,0,74,0,0,0,0,75,0,0,0,0,75,21,24,30,25.32,6.52,1,5,17,36,5,11,32,1,1,40,0,9,66,53,22,75,0,0,1,0,5,68,1,6,68,1,38,39,40,38.81,2.04,0,27,2,6,40,0,75,75,0,0,5,15,11,14,24,0,0,0,0,6,72,2,0,1,0,43,32,32,1,1,40,0,0,75,0,2970,3185,3410,3198.27,511.99,7,62,5,1,74,0,21,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,NA,55.11,0,0,0,3.44
2015,"MUNICIPIO",5104559,4013,4575,2398,2177,1274,2512,789,610,1205,362,NA,"0,69",NA,NA,87,0,86,0,0,0,0,87,0,0,0,0,87,19.5,25,29,24.98,6.21,0,5,21,48,2,11,25,1,0,61,0,51,36,52,35,87,0,0,0,1,8,67,10,9,67,10,38,39,40,38.66,2.54,0,13,1,3,70,0,87,64,22,1,8,15,12,11,12,7,15,0,1,5,87,0,0,0,0,47,40,25,1,0,61,0,0,87,0,2980,3200,3705,3279.89,480.76,4,66,12,0,86,0,26,2,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,NA,72.2,0,0,11.49,6.48
2015,"MUNICIPIO",5104609,12472,11478,6225,5253,2982,6764,1732,1411,3131,711,NA,"0,693",NA,NA,211,0,208,0,0,0,0,211,0,0,0,0,211,19,24,29,24.49,6.29,1,16,67,95,11,21,41,4,0,166,0,74,133,141,70,211,0,0,1,3,29,166,9,33,166,9,37,38,40,38.17,2.53,0,34,31,22,122,0,211,189,22,0,43,8,54,4,54,5,17,0,0,23,209,2,0,0,0,108,103,41,4,0,166,0,0,211,0,2957,3254,3552,3223.73,511.95,7,166,30,2,209,0,43,8,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12472,NA,67.39,0,0,4.74,3.45
2015,"MUNICIPIO",5104807,26401,25647,12981,12666,6385,14632,4630,3176,7165,2325,NA,"0,735",NA,NA,486,0,484,0,0,0,0,486,0,0,0,0,486,19,24,29,24.68,6.34,1,20,95,277,30,63,109,11,0,364,0,279,205,297,189,476,10,0,2,2,23,456,3,27,456,3,38,39,40,38.74,1.73,4,83,92,97,208,0,486,463,23,0,56,112,73,45,153,5,15,10,0,17,485,0,0,1,0,270,216,109,11,0,364,0,0,486,0,3000,3300,3550,3275.02,512.78,25,401,50,7,479,0,162,35,127,0,0,0,5,1,1,0,0,0,0,1,1,0,1,0,0,0,0,26401,NA,67.83,205.76,13.96,10.29,6.14
2015,"MUNICIPIO",5104906,7925,7696,3963,3733,2202,4022,1472,1070,1965,698,NA,"0,63",NA,NA,123,0,120,0,0,0,0,123,0,0,0,0,123,19.5,23,30,24.84,6.56,1,6,29,74,4,9,10,0,0,111,0,35,88,70,53,123,0,0,0,0,7,115,0,7,115,0,38,39,40,38.79,1.39,0,36,11,13,62,0,123,120,3,0,25,23,29,11,24,0,3,0,0,7,121,0,1,1,0,63,60,10,0,0,111,0,0,123,0,2907.5,3194,3496,3222.5,487.25,8,109,5,0,123,0,60,11,49,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4290,NA,62.6,813.01,50.89,0,7.57
2015,"MUNICIPIO",5105002,9241,10455,5259,5196,2844,5478,2133,1382,2750,1064,NA,"0,673",NA,NA,153,0,136,0,0,0,0,153,0,0,0,0,153,23,27,32,27.29,6.38,1,10,45,77,6,14,42,4,0,107,0,37,116,98,55,144,6,0,1,4,6,121,4,11,121,4,38,39,39.25,38.54,2.41,0,20,26,22,80,0,153,143,3,3,19,25,29,11,37,0,1,6,3,4,153,0,0,0,0,78,75,42,4,0,107,0,0,153,0,3000,3290,3550,3233.63,573.96,7,108,12,2,151,0,55,4,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6934,NA,55.64,0,0,6.54,5.95
2015,"MUNICIPIO",5105101,33610,32791,16956,15835,8694,18879,5218,4299,9150,2386,NA,"0,682",NA,NA,556,0,546,0,0,0,0,556,0,0,0,0,556,20,24,29,24.83,6.05,4,39,181,253,22,57,185,15,1,302,49,96,456,355,201,544,12,1,3,3,43,496,9,50,496,9,38,39,40,38.58,2.07,0,122,36,60,332,0,556,534,18,0,147,23,144,11,160,10,6,12,0,38,552,0,3,1,0,280,276,185,15,1,302,49,0,556,0,2897.5,3200,3482.5,3159.58,541.29,38,455,44,3,547,0,160,25,135,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26670,12.27,60.77,0,0,8.99,4.76
2015,"MUNICIPIO",5105150,39688,39255,20136,19119,10278,22297,6680,5089,10906,3124,NA,"0,716",NA,NA,706,0,706,0,0,0,0,706,0,0,0,0,706,20,24,30,24.99,6.33,2,30,186,366,42,80,252,59,1,383,11,429,277,419,287,690,16,0,1,6,98,577,24,105,577,24,38,39,40,38.33,2.09,2,103,52,94,455,0,706,691,15,0,126,111,98,61,188,8,4,16,0,94,706,0,0,0,0,339,367,252,59,1,383,11,0,706,0,2951.25,3240,3500,3206.07,480.34,39,563,79,8,698,0,220,46,174,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31012,2.14,64.74,0,0,11.33,5.54
2015,"MUNICIPIO",5105176,13933,11201,5808,5393,3443,6344,1414,1730,3081,582,NA,"0,662",NA,NA,141,0,141,0,0,0,0,141,0,0,0,0,141,20,24,28,24.65,6.32,0,7,54,70,2,8,64,7,0,70,0,20,121,91,50,139,2,0,0,0,9,125,7,9,125,7,38,39,40,38.96,1.75,0,13,3,5,116,0,141,133,0,8,33,13,31,12,33,0,0,2,8,9,140,0,1,0,0,71,70,64,7,0,70,0,0,141,0,3000,3350,3700,3339.03,554.15,7,104,27,0,141,0,35,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8158,NA,45.76,0,0,0,2.51
2015,"MUNICIPIO",5105200,11107,11430,5960,5470,2683,6244,2503,1292,3028,1150,NA,"0,714",NA,NA,143,0,142,0,0,0,0,143,0,0,0,0,143,20.5,24,29,24.95,5.96,0,13,24,85,8,13,24,6,0,113,0,80,63,89,54,142,0,0,0,1,7,135,0,8,135,0,38,39,40,38.91,1.57,0,24,14,18,87,0,143,127,16,0,16,29,25,13,38,6,10,0,0,5,141,0,1,1,0,76,67,24,6,0,113,0,0,143,0,3000,3300,3570,3278.93,522.85,8,119,15,2,141,0,71,13,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9125,410,47.23,0,0,0,6.39
2015,"MUNICIPIO",5105234,5767,5431,2852,2579,1424,3101,906,700,1467,412,NA,"0,627",NA,NA,58,0,58,0,0,0,0,58,0,0,0,0,58,21,27,30,26.16,7.07,0,3,18,34,2,1,10,4,0,44,0,36,22,37,21,56,2,0,0,0,10,44,4,10,44,4,37,39,40,38.48,2.32,0,10,4,10,34,0,58,56,2,0,15,5,12,2,12,1,1,2,0,8,55,2,0,1,0,25,33,10,4,0,44,0,0,58,0,2876.25,3220,3482.5,3206.72,520.12,4,45,6,1,57,0,32,6,26,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,3074,NA,39.54,1724.14,68.17,0,5.55
2015,"MUNICIPIO",5105259,57285,45556,24016,21540,11512,29570,4474,5652,13768,2120,NA,"0,768",NA,NA,1316,0,1313,0,0,0,0,1316,0,0,0,0,1316,22,26,31,26.38,6.09,1,20,300,712,87,196,522,66,5,721,1,425,890,816,500,1287,27,0,4,4,104,1172,30,112,1172,30,38,39,40,38.5,1.82,2,170,45,65,1029,0,1316,1110,195,2,125,279,127,159,313,64,129,27,2,81,1313,1,2,0,0,657,659,522,66,5,721,1,0,1316,0,2915,3220,3541.25,3204.83,503.19,66,1099,121,4,1301,0,173,46,127,0,0,0,6,1,0,0,1,0,0,1,1,0,0,0,1,0,0,53386,18.183,95.58,75.99,7.26,4.56,3.02
