"ANO","NIVEL","CODMUNRES","TN","TNRC","TNRCR","TGI_15","TGI_15_19","TGI_20_24","TGI_25_29","TGI_30_34","TGI_35_39","TGI_40_44","TGI_45_49","TGI_50","TGIF","IM_P25","IM_P50","IM_P75","IM_MD","IM_DP","EM_S","EM_FI","EM_FII","EM_M","EM_SI","EM_SC","TGRC_B","TGRC_PT","TGRC_A","TGRC_PD","TGRC_I","TGSC","TGCC","TGPRI","TGNPRI","TGU","TGG","TGD_22","TGD_22_27","TGD_28_31","TGD_32_36","TGD_37_41","TGD_42","TGD_PRT","TGD_AT","TGD_PST","DG_P25","DG_P50","DG_P75","DG_MD","DG_DP","TKC_NR","TKC_ID","TKC_IT","TKC_AD","TKC_MAD","TGPRG_S","TGPRG_N","TRAP_C","TRAP_P","TRAP_T","TGROB_1","TGROB_2","TGROB_3","TGROB_4","TGROB_5","TGROB_6","TGROB_7","TGROB_8","TGROB_9","TGROB_10","TNLOC_H","TNLOC_ES","TNLOC_D","TNLOC_O","TNLOC_AI","TRS_M","TRS_F","TRRC_B","TRRC_PT","TRRC_A","TRRC_PD","TRRC_I","TRP_BP","TRP_N","TRP_M","PESO_P25","PESO_P50","PESO_P75","PESO_MD","PESO_DP","TRPIG_P","TRPIG_A","TRPIG_G","TRAC","TRSAC"
2015,"MUNICIPIO","510757",29,0,27,0,0,0,0,29,0,0,0,0,29,21,25,34,26.45,7.39,0,3,8,15,0,2,7,4,0,12,5,4,25,18,11,29,0,0,0,0,0,28,1,0,28,1,38,39,40,39,1.02,0,7,1,1,19,0,29,26,2,0,9,1,7,1,8,1,1,0,0,0,29,0,0,0,0,15,14,7,4,0,13,5,0,29,0,3050,3245,3510,3294.31,302.41,0,27,1,1,28
2015,"MUNICIPIO","510760",4022,0,4014,0,0,0,0,4022,0,0,0,0,4022,21,25,30,25.88,6.28,9,67,680,2130,384,751,889,59,2,3049,22,1188,2816,2521,1501,3930,89,4,20,32,299,3656,10,355,3656,10,38,39,40,38.45,2.01,9,753,355,360,2542,0,4022,1931,2089,1,548,116,751,46,332,749,1259,92,1,126,4005,1,13,3,0,2083,1939,889,59,2,3049,22,0,4022,0,2935,3240,3530,3199.85,546.75,218,3336,370,53,3964
2015,"MUNICIPIO","510770",186,0,165,0,0,0,0,186,0,0,0,0,186,19,25,31,25.19,6.91,2,7,52,98,10,11,24,3,0,151,0,53,130,123,63,185,1,0,1,1,20,148,7,22,148,7,38,39,40,38.55,2.21,0,29,7,13,114,0,186,179,1,0,34,17,46,15,36,0,1,1,0,21,185,0,1,0,0,99,87,24,3,0,157,0,0,186,0,2880,3205,3516.25,3182.83,595.79,18,134,19,0,183
2015,"MUNICIPIO","510774",29,0,25,0,0,0,0,29,0,0,0,0,29,17,19,26,22.17,7.13,2,0,9,15,0,0,3,2,0,20,0,7,15,18,11,29,0,0,0,0,3,20,5,3,20,5,38,39,41,39.29,2.05,0,6,3,1,15,0,29,25,0,0,9,1,7,0,5,0,0,0,0,3,25,1,0,3,0,13,16,3,2,0,22,0,0,29,0,2880,3215,3420,3223.79,522.83,3,21,4,0,29
2015,"MUNICIPIO","510775",57,0,57,0,0,0,0,57,0,0,0,0,57,21,24,29,25.58,5.98,0,7,11,36,0,3,23,5,0,29,0,8,49,35,22,57,0,0,0,1,4,50,2,5,50,2,38,39,39,38.54,1.95,0,3,3,8,43,0,57,56,1,0,18,3,11,4,15,0,1,0,0,5,57,0,0,0,0,36,21,23,5,0,29,0,0,57,0,2960,3260,3500,3182.54,504.46,4,51,2,1,56
2015,"MUNICIPIO","510776",51,0,51,0,0,0,0,51,0,0,0,0,51,20,25,29,25.06,7.02,1,0,14,28,2,6,18,3,2,28,0,4,47,33,18,47,4,0,2,0,2,47,0,4,47,0,38,39,40,38.51,2.68,0,10,3,4,34,0,51,47,4,0,4,10,8,9,12,2,0,4,0,2,51,0,0,0,0,32,19,18,3,2,28,0,0,51,0,3026,3345,3642.5,3255.25,656.77,4,41,2,0,51
2015,"MUNICIPIO","510777",110,0,82,0,0,0,0,110,0,0,0,0,110,20,23,28,24.4,6.25,0,14,27,54,2,1,11,2,1,62,23,72,34,80,30,110,0,0,0,0,14,86,10,14,86,10,38,40,41,39.33,2.28,0,42,8,11,32,0,110,87,0,11,16,2,39,1,19,0,0,0,11,10,107,0,2,1,0,60,50,11,2,1,71,25,0,110,0,3200,3460,3800,3478.09,504.06,4,81,20,0,105
2015,"MUNICIPIO","510779",58,0,51,0,0,0,0,58,0,0,0,0,58,20.25,25,31,25.6,7.02,4,3,18,23,0,6,15,2,0,28,9,30,27,41,17,58,0,0,0,1,0,52,1,1,52,1,38,39,40,38.7,1.7,2,7,2,7,31,0,58,52,2,0,10,5,14,6,13,0,2,0,0,1,48,5,2,3,0,30,28,17,2,0,28,11,0,58,0,2975,3185,3517.5,3219.91,439.9,1,48,5,0,57
2015,"MUNICIPIO","510780",236,0,234,0,0,0,0,236,0,0,0,0,236,20,26,31,25.81,6.65,2,4,49,151,8,22,15,13,2,202,4,53,181,151,85,234,2,0,0,1,17,215,3,18,215,3,38,39,39,38.57,1.67,0,50,19,25,138,0,236,228,8,0,32,45,40,24,69,1,5,2,0,18,234,0,0,2,0,129,107,15,13,2,202,4,0,236,0,2945,3226.5,3600,3255.72,508.23,20,185,29,3,233
2015,"MUNICIPIO","510785",119,0,108,0,0,0,0,119,0,0,0,0,119,20,24,28,24.71,6.52,4,9,37,51,4,6,21,1,0,75,16,20,94,83,36,113,4,0,3,0,14,97,4,17,97,4,38,39,40,38.34,2.67,1,35,8,3,67,0,119,110,2,0,20,3,50,3,15,2,0,4,0,14,115,2,1,1,0,64,55,22,1,0,75,16,0,119,0,3075,3330,3680,3326.67,538.9,3,88,20,0,119
2015,"MUNICIPIO","510787",464,0,463,0,0,0,0,464,0,0,0,0,464,20,25,29,24.98,6.36,3,21,127,242,21,50,148,34,0,274,8,138,326,291,173,458,6,3,0,1,46,403,11,50,403,11,38,39,39,38.35,2.22,2,71,25,29,335,0,464,454,10,0,56,93,81,49,124,4,6,6,0,45,464,0,0,0,0,233,231,148,34,0,274,8,0,464,0,2945,3235,3530,3222.2,518.49,23,382,51,3,461
2015,"MUNICIPIO","510788",22,0,15,0,0,0,0,22,0,0,0,0,22,21,23.5,30.25,25.14,6.07,0,2,2,18,0,0,4,0,0,12,0,3,18,16,6,22,0,0,0,0,2,17,2,2,17,2,38,39,40,39.05,2.25,0,2,0,1,18,0,22,22,0,0,1,3,4,1,10,0,0,0,0,2,22,0,0,0,0,9,13,4,0,0,12,0,0,22,0,3067.5,3318,3718.75,3272.55,547.7,1,17,2,0,22
2015,"MUNICIPIO","510790",2715,0,2695,0,0,0,0,2715,0,0,0,0,2715,21,26,31,26.12,6.42,7,65,548,1389,272,432,969,167,22,1545,10,439,2276,1695,1020,2636,70,2,6,32,307,2310,58,347,2310,58,38,39,40,38.35,2.13,4,452,189,251,1742,0,2715,2601,72,11,425,434,525,279,596,26,39,73,11,277,2704,6,5,0,0,1370,1345,969,167,22,1545,10,0,2715,0,2915,3235,3545,3203.63,527.99,128,2190,303,14,2698
2015,"MUNICIPIO","510792",1690,0,1687,0,0,0,0,1690,0,0,0,0,1690,21,25,30,25.71,6.16,3,38,427,846,139,236,622,107,18,941,0,283,1404,1053,637,1656,34,1,3,14,156,1505,11,174,1505,11,38,39,40,38.63,2.03,2,476,52,82,1074,0,1690,1637,53,0,200,335,257,266,404,28,18,34,0,148,1683,1,4,2,0,824,866,622,107,18,941,0,0,1690,0,2931.25,3250,3560,3230.9,551.24,89,1377,188,5,1683
2015,"MUNICIPIO","510794",141,0,140,0,0,0,0,141,0,0,0,0,141,20,24,30,24.97,6.29,0,5,41,77,1,17,51,9,0,81,0,18,123,104,37,137,4,0,0,0,14,118,9,14,118,9,38,39,40,38.52,1.84,0,16,5,13,100,0,141,140,0,1,16,18,23,19,48,0,0,4,1,12,141,0,0,0,0,71,70,51,9,0,81,0,0,141,0,2930,3260,3500,3227.94,484.12,3,122,11,0,140
2015,"MUNICIPIO","510795",1579,0,1572,0,0,0,0,1579,0,0,0,0,1579,21,25,30,25.89,6.22,10,51,467,648,159,244,438,31,3,1062,45,288,1291,968,611,1528,51,1,7,18,207,1291,54,233,1291,54,37,38,40,38.23,2.23,8,306,103,112,1043,0,1579,1544,26,6,289,217,157,246,396,11,7,49,6,198,1569,1,3,1,5,779,800,438,31,3,1062,45,0,1579,0,2900,3200,3505,3178.36,535.44,103,1255,168,9,1570
2015,"MUNICIPIO","510800",217,0,217,0,0,0,0,217,0,0,0,0,217,20,24,29,24.5,6.02,0,11,66,101,6,33,90,12,2,112,1,34,183,125,92,213,4,1,0,0,19,193,4,20,193,4,38,39,40,38.53,2.2,0,32,7,7,169,0,217,208,8,1,37,39,41,27,42,4,4,4,1,18,217,0,0,0,0,122,95,90,12,2,112,1,0,217,0,2900,3200,3545,3213.72,542.53,18,170,24,1,216
2015,"MUNICIPIO","510805",135,0,131,0,0,0,0,135,0,0,0,0,135,20,25,29,24.97,6.15,0,4,31,74,2,21,72,5,0,57,0,31,104,87,48,132,3,0,0,1,18,114,0,19,114,0,37,38,39,38.11,2.04,0,10,12,17,94,0,135,126,9,0,25,13,29,10,28,2,6,3,0,17,94,41,0,0,0,79,56,72,5,0,57,0,0,135,0,2902.5,3150,3450,3150.81,467.57,8,114,8,0,135
2015,"MUNICIPIO","510810",26,0,26,0,0,0,0,26,0,0,0,0,26,19.25,24,27,24.65,6.91,0,2,2,17,2,3,8,1,0,17,0,10,15,14,12,26,0,0,0,0,1,24,1,1,24,1,38.25,39,40,39.19,1.36,0,7,1,3,15,0,26,23,3,0,8,1,6,1,6,3,0,0,0,1,24,1,0,1,0,14,12,8,1,0,17,0,0,26,0,2985,3190,3395,3250.73,364.32,0,24,2,1,25
2015,"MUNICIPIO","510820",43,0,41,0,0,0,0,43,0,0,0,0,43,23,27,32,27.7,7.67,0,3,11,16,3,10,11,2,0,29,0,9,34,27,16,39,4,0,1,0,7,33,2,8,33,2,37,39,39.5,37.93,3.06,0,4,3,4,32,0,43,38,4,0,11,1,5,0,13,0,3,4,0,5,43,0,0,0,0,22,21,11,2,0,29,0,0,43,0,3300,3560,3740,3434.3,688.45,0,29,10,1,41
2015,"MUNICIPIO","510830",56,0,56,0,0,0,0,56,0,0,0,0,56,19,23,28.25,24.12,6.32,0,4,16,26,4,6,23,2,0,31,0,12,44,35,21,56,0,0,0,0,4,51,1,4,51,1,38,39,40,38.7,1.49,0,20,1,0,33,0,56,56,0,0,13,7,6,10,16,0,0,0,0,4,55,1,0,0,0,26,30,23,2,0,31,0,0,56,0,2817.5,3212.5,3460,3169.12,504.53,6,48,2,0,56
2015,"MUNICIPIO","510835",36,0,34,0,0,0,0,36,0,0,0,0,36,19,23.5,30,24.69,6.86,0,1,10,23,1,1,9,2,2,23,0,9,26,19,17,36,0,0,0,0,4,31,0,4,31,0,37,38,39.5,38.06,1.68,0,10,4,7,12,0,36,34,1,1,7,7,8,2,6,1,0,0,1,3,35,1,0,0,0,21,15,9,2,2,23,0,0,36,0,2876.25,3177.5,3418.75,3091.25,622.81,1,32,2,0,35
2015,"MUNICIPIO","510840",5013,0,4810,0,0,0,0,5013,0,0,0,0,5013,21,25,30,25.6,6.18,12,82,776,3014,449,666,728,209,11,3960,3,1627,3368,3100,1913,4925,82,1,27,46,404,4331,55,478,4331,55,38,39,39,38.36,2.06,12,1133,447,548,2704,0,5013,4864,125,14,661,990,681,630,1284,37,80,84,14,405,4999,5,7,2,0,2578,2433,728,209,11,3960,3,0,5013,0,2900,3210,3505,3171.63,554.91,316,4002,450,31,4972
2015,"MUNICIPIO","510850",139,0,138,0,0,0,0,139,0,0,0,0,139,21.5,26,30.5,26.39,6.63,0,6,30,86,6,11,56,6,1,76,0,19,120,94,45,137,2,0,1,1,8,127,2,10,127,2,38,39,40,38.87,2.03,0,40,3,8,88,0,139,135,4,0,15,23,33,22,33,2,2,2,0,7,137,0,0,2,0,71,68,56,6,1,76,0,0,139,0,2992.5,3350,3690,3308.47,562.07,10,105,21,0,139
2015,"MUNICIPIO","510860",279,0,257,0,0,0,0,279,0,0,0,0,279,19,23,28,23.89,5.83,1,21,90,132,5,12,65,20,1,186,0,50,226,184,95,277,2,0,2,2,20,244,10,24,244,10,38,39,40,38.8,2.33,0,37,24,31,184,0,279,269,9,0,62,14,104,15,49,3,5,2,0,23,276,2,0,1,0,141,138,65,20,1,186,0,0,279,0,3025,3320,3702.5,3342.05,618.82,12,205,55,0,278
2015,"MUNICIPIO","510880",57,0,57,0,0,0,0,57,0,0,0,0,57,21,23,28,24.28,5.5,0,1,13,32,3,8,21,2,0,34,0,29,28,27,30,53,4,0,0,1,7,47,2,8,47,2,37,38,39,38.19,2,0,8,1,0,47,0,57,34,22,1,10,2,5,3,7,10,10,3,1,6,57,0,0,0,0,24,33,21,2,0,34,0,0,57,0,2970,3170,3335,3129.65,404.82,2,45,5,0,57
2015,"MUNICIPIO","510885",45,0,29,0,0,0,0,45,0,0,0,0,45,17,22,32,24.73,7.6,0,0,9,16,2,5,11,0,0,22,0,13,32,25,20,41,4,0,0,2,5,36,2,7,36,2,38,39,41,38.78,3.02,0,3,1,4,22,0,45,32,1,0,7,7,4,0,8,0,1,4,0,2,45,0,0,0,0,17,28,15,0,0,30,0,0,45,0,2902,3195,3410,3127.82,573.96,3,33,4,0,45
2015,"MUNICIPIO","510890",92,0,89,0,0,0,0,92,0,0,0,0,92,18.75,22,26.25,22.86,5.92,0,1,36,47,2,4,5,2,0,82,1,59,33,68,24,92,0,0,0,1,1,90,0,2,90,0,39,39,39,38.86,1.04,0,17,4,4,65,0,92,83,7,0,14,8,15,11,33,1,6,0,0,2,91,1,0,0,0,48,44,5,2,0,84,1,0,92,0,2900,3205,3462.5,3180.55,460.64,8,78,4,1,91
2015,"MUNICIPIO","510895",107,0,98,0,0,0,0,107,0,0,0,0,107,20,26,30,25.71,6.11,0,8,21,55,5,12,30,2,0,69,0,18,89,68,39,107,0,0,0,1,2,99,2,3,99,2,38,39,40,38.92,1.61,0,7,2,5,87,0,107,99,2,0,27,11,15,7,33,0,2,0,0,3,105,1,0,1,0,45,62,31,3,0,73,0,0,107,0,3020,3310,3582.5,3299.67,538.08,5,82,11,0,106
